,$log(s_C)$,$log(δ_C)$,$log(p_0)$,est_$log(s_C)$,est_$log(δ_C)$,est_$log(p_0)$,ratio_$log(s_C)$,ratio_$log(δ_C)$,ratio_$log(p_0)$
752,-1.7526646852493286,-4.922964096069336,-7.639713764190676,-1.257932424545288,-5.408236503601074,-1.785374641418457,-0.3316678668653632,0.09401226230959613,-1.4537318606997032
753,-1.0818352699279783,-4.91989803314209,-6.085388660430908,-1.0779294967651367,-4.942717552185059,-5.926912307739258,-0.0036168544657261582,0.0046274864038363455,-0.026387208977612053
754,-1.3076531887054443,-4.138789176940918,-3.2291488647460938,-1.3137723207473755,-4.123373031616211,-3.4122419357299805,0.004668561539493013,-0.003731750315703611,0.055150941278850465
755,-1.5924062728881836,-3.4977660179138184,-6.687905311584473,-1.5897364616394043,-3.4992928504943848,-4.05915641784668,-0.001677996304976104,0.00043642125456289517,-0.4993255445561819
756,-1.1151657104492188,-4.9257564544677725,-6.913092613220215,-1.1121735572814941,-4.931563377380371,-5.8727874755859375,-0.002686752764622835,0.001178195226165678,-0.16308770464015343
757,-0.7921147346496582,-3.1718471050262447,-6.860896110534668,-0.7916367053985596,-3.1743991374969482,-6.106709957122803,-0.000603667031994318,0.0008042652335698414,-0.11644990196323499
758,-1.5052052736282349,-3.272489547729492,-5.428693771362305,-1.5026675462722778,-3.275456190109253,-4.490367412567139,-0.001687390464984681,0.0009061292507672582,-0.18976401976113277
759,-1.198500633239746,-5.233818054199219,-7.779094696044922,-1.1993681192398071,-5.200940132141113,-4.759311199188232,0.0007235475561451504,-0.006301637330001681,-0.4913370167238675
760,-0.8455604314804077,-3.314154863357544,-5.768098831176758,-0.8459861278533936,-3.314232587814331,-5.609493255615234,0.0005033220984948,2.3451995636404173e-05,-0.027882147541119406
761,-1.3645734786987305,-4.97674560546875,-4.311262130737305,-1.3739376068115234,-4.9374003410339355,-4.352292060852051,0.0068388728890987245,-0.007937238610113011,0.009471917867554443
762,-1.0036643743515015,-4.624382972717285,-4.566058158874512,-1.0016177892684937,-4.631036758422852,-4.593924522399902,-0.002041194831056106,0.0014378141770201417,0.006084389122165211
763,-0.9427626132965088,-3.5995640754699707,-7.116188049316406,-0.9432990550994873,-3.600916624069214,-6.27351188659668,0.0005688486505325001,0.0003756828666279632,-0.12603588837438057
764,-1.5135772228240967,-4.132662773132324,-4.10112190246582,-1.515176773071289,-4.11984920501709,-3.513857841491699,0.0010562431931227026,-0.003105376507496761,-0.15454603697734884
765,-0.8178720474243165,-4.610853672027588,-7.742199897766113,-0.821287989616394,-4.588634490966797,-7.192341327667236,0.004167923887739312,-0.004830534888989789,-0.07366911633886146
766,-1.934486746788025,-5.802246570587158,-5.363741874694824,-1.1754271984100342,-6.171116352081299,-1.4236249923706055,-0.4982103895251742,0.06163457150493866,-1.3264554122138927
767,-1.267385482788086,-4.495955467224121,-3.637574195861816,-1.2717174291610718,-4.486871719360352,-3.8290438652038574,0.0034121898373506783,-0.002022470380744302,0.05129809869914037
768,-1.3828098773956299,-4.703409194946289,-7.318147182464599,-1.3837016820907593,-4.688276767730713,-3.963320732116699,0.0006447142597048807,-0.003222518378721872,-0.6132749362036053
769,-0.8496906757354736,-4.694962501525879,-7.383450984954835,-0.8507758378982544,-4.688516139984131,-7.085637092590332,0.0012763112962100177,-0.00137398139904418,-0.04117135202759477
770,-1.3590835332870483,-4.060900688171387,-6.795718193054199,-1.352163553237915,-4.073701858520508,-4.0052361488342285,-0.0051046583765745465,0.0031473402278086354,-0.5286901940736788
771,-1.2339768409729004,-4.332019805908203,-3.337396144866944,-1.2436974048614502,-4.295071601867676,-3.408808708190918,0.007846563185829016,-0.008565674850006798,0.021171972221625104
772,-1.2503643035888672,-5.74834680557251,-6.856310844421387,-1.2608965635299683,-5.686394691467285,-5.480154037475586,0.00838807455880374,-0.010835875966577153,-0.22403630970905594
773,-1.9526768922805784,-3.5738062858581543,-4.47327995300293,-1.7807178497314453,-3.5614254474639893,-1.1359357833862305,-0.0921846270950476,-0.003470343019648693,-1.370665119802602
774,-0.7216140031814574,-4.474421501159668,-6.365809917449951,-0.7241812944412231,-4.46078634262085,-6.403615474700928,0.0035513934265717683,-0.0030520093905432983,0.005921279391987096
775,-1.8963104486465452,-3.4275481700897217,-4.888056755065918,-1.8027215003967285,-3.4212567806243896,-1.3985719680786133,-0.05061266143731675,-0.001837223071839156,-1.2513431396608166
776,-1.5603690147399902,-5.86897611618042,-5.700882911682129,-1.5297925472259521,-5.957650184631348,-3.1186232566833496,-0.01979020503586489,0.014995946930193063,-0.6032294190792821
777,-1.331412434577942,-3.3814713954925537,-6.395242691040039,-1.3293359279632568,-3.383570432662964,-5.277017593383789,-0.0015608443590459388,0.0006205541047901999,-0.19219329604171842
778,-1.0865951776504517,-4.381896018981934,-7.650273323059082,-1.0838656425476074,-4.3880615234375,-6.260221481323242,-0.0025151677619600133,0.0014060513842858921,-0.20052581081544255
779,-1.5858631134033203,-4.255090713500977,-4.295897483825684,-1.596948504447937,-4.230217933654785,-3.4207396507263184,0.006965813375003691,-0.005862568380154269,-0.2278036939195018
780,-0.9603165388107299,-3.6857607364654545,-7.45865297317505,-0.9604188203811646,-3.689298152923584,-6.371511459350586,0.00010650251221951502,0.0009592917920945668,-0.15753811211184074
781,-1.5530030727386475,-3.0305347442626958,-5.462118148803711,-1.5452889204025269,-3.035876750946045,-3.860445976257324,-0.0049796263835931295,0.0017611756368195977,-0.34705393917589195
782,-1.987365245819092,-5.15937042236328,-3.6645255088806152,-1.1694636344909668,-5.763905048370361,-1.7577595710754395,-0.530264552763469,0.11080064390380594,-0.7346588342859619
783,-1.844213366508484,-4.007458209991455,-7.77557325363159,-1.870050072669983,-3.976444959640503,-3.094935417175293,0.01391238037748179,-0.007768983586356481,-0.9212201466245563
784,-1.7148058414459229,-3.205956697463989,-3.7896471023559566,-1.7116665840148926,-3.205066204071045,-3.9958715438842773,-0.0018323557989545567,-0.00027780072301952194,0.052988812170275956
785,-1.5008304119110107,-3.82900595664978,-5.745512962341309,-1.4912291765213013,-3.842231035232544,-3.3131818771362305,-0.006417832306484891,0.0034479684825111695,-0.550510175969165
786,-1.59282386302948,-3.4984350204467773,-4.600265026092528,-1.5900371074676514,-3.5002634525299072,-3.9646339416503906,-0.0017511014774183437,0.0005225063293664379,-0.14870038778698735
787,-1.735058069229126,-3.0819320678710938,-5.0753488540649405,-1.7260969877243042,-3.085695505142212,-3.807248115539551,-0.005178098860021697,0.0012203842380725807,-0.28748861349937477
788,-0.8885035514831544,-3.008553028106689,-5.861854076385497,-0.8892035484313965,-3.0081050395965576,-5.735727310180664,0.0007875279166674206,-0.00014891606134769978,-0.021751386732992966
789,-1.7073467969894407,-4.494722366333008,-4.689390182495117,-1.7365260124206543,-4.443177700042725,-2.9175052642822266,0.016945988029868974,-0.011534082355703459,-0.4745736593916798
790,-0.8020094633102418,-4.721259117126465,-7.358705997467042,-0.805397629737854,-4.697251319885254,-7.219618797302246,0.004215698014734042,-0.005098014043330513,-0.019081948368594615
791,-1.4903855323791504,-5.3446950912475595,-4.731493949890137,-1.5384877920150757,-5.221977233886719,-3.1561107635498047,0.031765147705214054,-0.02322838663260601,-0.4049004997282567
792,-0.9946169853210448,-5.855077266693115,-6.071904182434082,-0.9933844804763794,-5.8662333488464355,-6.067142486572266,-0.0012399437563610327,0.001903555990952998,-0.0007845255456841781
793,-1.9208366870880127,-5.686654567718506,-6.188676834106444,-1.1535242795944214,-6.062265872955322,-1.4673175811767578,-0.5099390186026479,0.0639615108300702,-1.439285346069667
794,-1.7484011650085447,-3.280219554901123,-7.343868732452392,-1.7500813007354736,-3.2760980129241943,-4.552933692932129,0.00096049408424809,-0.001257273607391346,-0.4780939861701622
795,-1.4847016334533691,-4.978428840637207,-7.9348363876342765,-1.5211596488952637,-4.874117374420166,-3.7420077323913574,0.024259139048103236,-0.02117531075292148,-0.7516404404610233
796,-1.5038868188858032,-3.105855941772461,-6.152107238769531,-1.4992619752883911,-3.1095757484436035,-4.392333984375,-0.003079998741636344,0.001196958570428776,-0.3369339184636475
797,-1.3276610374450684,-4.010076522827148,-6.043301582336426,-1.3232250213623047,-4.022904396057129,-4.704835891723633,-0.0033468207422595554,0.003193804208827783,-0.25035958931638364
798,-0.9349894523620604,-3.109303474426269,-6.042202949523926,-0.934971809387207,-3.112387180328369,-5.967096328735352,-1.886988272412346e-05,0.0009912759491680996,-0.012508240203917387
799,-1.5448555946350095,-3.047208786010742,-3.8998537063598633,-1.538666009902954,-3.052382707595825,-3.9236788749694824,-0.0040146260277124585,0.001696481750099664,0.00609066096772433
800,-1.0962815284729004,-3.351379871368408,-7.459777355194091,-1.0957403182983398,-3.3543431758880615,-6.198986053466797,-0.0004937999923268053,0.0008838136295410216,-0.18513982970850829
801,-1.0691863298416135,-3.1702718734741206,-7.033395290374756,-1.068681001663208,-3.173041343688965,-6.208301544189453,-0.0004727404552843543,0.0008731936437632994,-0.12478220564774373
802,-0.8074039220809937,-5.126248359680176,-4.396196842193604,-0.8084253072738647,-5.122625350952148,-4.389341354370117,0.0012642243503861194,-0.000707006248927594,-0.0015606304500697683
803,-1.6919102668762207,-3.5893802642822266,-6.248686790466309,-1.6897391080856323,-3.5867385864257812,-3.407174587249756,-0.0012840829123170062,-0.000736241422621323,-0.6064879470906726
804,-0.7313718795776366,-5.546399593353272,-6.381043910980225,-0.7325454950332642,-5.533455848693848,-6.409728527069092,0.0016033906385913305,-0.00233644754941754,0.004485212181743806
805,-0.7850450277328491,-5.1032700538635245,-5.162264823913574,-0.7854626178741455,-5.100297927856445,-5.17244815826416,0.0005317900263723952,-0.0005825660389505886,0.0019707054591416562
806,-1.6538238525390625,-5.655612945556641,-3.3688278198242188,-1.5314552783966064,-5.924560546875,-2.905848503112793,-0.07687164738310294,0.04645802125355079,-0.14783942456931698
807,-1.2621550559997559,-3.9503636360168457,-4.3843913078308105,-1.258141279220581,-3.96299409866333,-4.780627727508545,-0.003185165265282203,0.003192190671877037,0.08652105779218675
808,-1.3279099464416504,-4.7728986740112305,-5.517256736755371,-1.3254755735397339,-4.765005111694336,-4.091107368469238,-0.0018349188737286912,-0.0016551989402283224,-0.2990650851349329
809,-0.870034098625183,-3.3927249908447266,-3.549554347991944,-0.869652509689331,-3.398198366165161,-3.5524396896362305,-0.0004386869912636298,0.0016119682752632175,0.0008125441355620207
810,-1.31363308429718,-4.215453624725342,-7.878276348114013,-1.3073841333389282,-4.229018211364746,-4.193701267242432,-0.004768349293152498,0.003212657598855485,-0.6305254410535931
811,-1.197262167930603,-5.246914386749268,-6.467679023742676,-1.199178695678711,-5.211225986480713,-4.798270225524902,0.0015994787818918669,-0.00682502577478861,-0.2985618319290156
812,-0.779082417488098,-4.334277153015137,-4.856657028198241,-0.7813071012496948,-4.323797702789307,-4.867461204528809,0.002851448618752712,-0.002420735675722457,0.0022221409731616112
813,-1.1863207817077637,-5.172297477722168,-5.188223361968993,-1.1858487129211426,-5.163297176361084,-4.680778503417969,-0.0003980059552419322,-0.0017416131218954873,-0.1029268761270107
814,-1.235358715057373,-3.981513261795044,-3.7157678604125977,-1.2329765558242798,-3.9909989833831787,-3.8040719032287598,-0.0019301753702355038,0.002379607775446885,0.023486697796963135
815,-0.8898266553878784,-5.125729560852051,-3.464027404785156,-0.8813389539718628,-5.199256420135498,-3.526111602783203,-0.009584384819491283,0.014242751004489306,0.01776383287869056
816,-1.0764763355255127,-5.7333736419677725,-6.795611381530762,-1.0775537490844727,-5.744032859802246,-5.7914934158325195,0.0010003701030071304,0.0018574267448634603,-0.15988683024023373
817,-1.3853821754455566,-3.1371078491210938,-3.8448715209960938,-1.3834919929504395,-3.140707492828369,-4.619485378265381,-0.0013653078282215767,0.0011467824093888235,0.18354312106953086
818,-1.1454352140426636,-5.528661727905273,-4.589113235473633,-1.163698673248291,-5.428791522979736,-5.234614372253418,0.01581877962911513,-0.01822923050388542,0.131606367716337
819,-1.1509063243865967,-4.753929138183594,-3.063339233398437,-1.1914691925048828,-4.601783752441406,-2.959728240966797,0.0346374210194479,-0.032527462501278005,-0.03440812008847435
820,-1.0337417125701904,-4.019556999206543,-6.619811534881592,-1.032177209854126,-4.0267438888549805,-6.628485202789307,-0.0015145831698994093,0.0017863839942438282,0.0013094013998531007
821,-1.6504623889923096,-3.1512424945831294,-6.2030534744262695,-1.6430695056915283,-3.156521797180176,-3.6976051330566406,-0.004489342112749097,0.0016739065017507488,-0.5173563179398771
822,-1.5678515434265137,-5.6316447257995605,-7.887443542480467,-1.5542936325073242,-5.650130271911621,-2.918442726135254,-0.008685051705153062,0.0032770663586330824,-0.994221908943678
823,-1.528090000152588,-3.125470876693725,-7.790565490722656,-1.5231525897979736,-3.129733085632324,-4.174604415893555,-0.0032363304578557415,0.0013627723808525278,-0.6238938459955895
824,-1.8156604766845703,-5.927158355712891,-4.542070865631104,-1.1907072067260742,-6.1961350440979,-1.410414695739746,-0.4219018785526887,0.04438081755198698,-1.169499274256444
825,-1.2823765277862549,-3.1388182640075684,-5.949842929840088,-1.27970290184021,-3.143183469772339,-5.36173152923584,-0.0020870757445136997,0.0013897501631938316,-0.10407785144924317
826,-1.851991415023804,-5.748857975006104,-7.43433666229248,-1.157336950302124,-6.079841136932373,-1.4660892486572266,-0.47013986731077667,0.055977344802035034,-1.6235108770385158
827,-1.0776231288909912,-5.728239059448241,-7.542423248291015,-1.0774532556533813,-5.689061164855957,-5.6319427490234375,-0.00015764938930238918,-0.006862926890760932,-0.29208906259868905
828,-1.067520260810852,-4.906667709350586,-7.135218143463135,-1.0626909732818604,-4.938936233520508,-5.9925127029418945,-0.004534100398214153,0.006554933531275577,-0.17453201704646318
829,-1.9601725339889529,-5.374810218811035,-6.526668548583984,-1.152841329574585,-5.921185493469238,-1.652094841003418,-0.5308028803831131,0.09681341586111256,-1.3738525535177388
830,-1.0040775537490845,-5.256965637207031,-6.33051300048828,-1.0010391473770142,-5.278713703155518,-6.29217004776001,-0.0030306552191977014,0.004128465974677494,-0.006075264745928977
831,-0.8722939491271972,-5.4276795387268075,-5.008605003356934,-0.8699039220809937,-5.458717346191406,-5.055111408233643,-0.0027436935666331776,0.0057021422038346405,0.009242457564181466
832,-1.2381796836853027,-5.653932571411133,-5.575533390045166,-1.2505786418914795,-5.593615531921387,-5.404724597930908,0.009964053690341628,-0.010725469613861281,-0.031114491525272344
833,-1.979645609855652,-4.4309067726135245,-5.154887199401856,-1.2396920919418335,-4.999551773071289,-1.6510982513427734,-0.46805480793329735,0.12074401084133222,-1.1385045620763108
834,-1.6415069103240967,-4.867249965667725,-4.072697162628174,-1.6715953350067139,-4.799143314361572,-2.689481258392334,0.01816379313982291,-0.014091663012745892,-0.4149571392193143
835,-1.65198814868927,-4.2074646949768075,-7.323747634887694,-1.6692802906036377,-4.1715288162231445,-3.3247475624084473,0.010413068670570926,-0.008577664857052563,-0.7897284187939743
836,-1.197154879570007,-3.224797248840332,-6.25064754486084,-1.1948728561401367,-3.2314388751983643,-5.578665733337402,-0.0019080248009857408,0.002057430544136341,-0.1137354336480887
837,-1.6857163906097412,-5.001133441925049,-5.657317161560059,-1.270112156867981,-5.411849021911621,-1.809007167816162,-0.2830854220166674,0.07892623787811778,-1.140171611403484
838,-1.9918072223663328,-5.743227958679199,-4.888096332550049,-1.180978775024414,-6.12664270401001,-1.423017978668213,-0.522698813541979,0.06462550264120351,-1.2340229762740147
839,-0.8259607553482055,-5.8721232414245605,-4.195680618286133,-0.818463921546936,-5.9493327140808105,-4.257358074188232,-0.009117943612931612,0.013062785301407774,0.014593225637039074
840,-1.8875830173492432,-5.176828384399414,-5.058730125427246,-1.1761081218719482,-5.74532413482666,-1.8064303398132324,-0.4730863982579363,0.10419374229765854,-1.029762778442657
841,-1.9195770025253291,-3.065135955810547,-6.3351736068725595,-1.8931859731674194,-3.0704345703125,-2.284174919128418,-0.0138437406204827,0.001727179500783756,-1.0201123443789644
842,-1.5255519151687622,-3.902517795562744,-7.071642875671387,-1.5212295055389404,-3.9032058715820312,-3.3164210319519043,-0.002837363061417449,0.00017630037916037218,-0.7572066266688809
843,-1.593374490737915,-3.5852649211883545,-6.882510662078857,-1.5881575345993042,-3.592362880706787,-3.5640392303466797,-0.0032795274558862766,0.001977801587960554,-0.6580889902508402
844,-0.7038857936859131,-3.47491192817688,-7.030151844024657,-0.7040064334869385,-3.475459575653076,-6.663719177246094,0.0001713764718523941,0.00015758797267968869,-0.05353054131640469
845,-1.9014836549758911,-5.22319793701172,-3.0405497550964355,-1.1684589385986328,-5.7913408279418945,-1.7734570503234863,-0.48694871837829395,0.10325399535254481,-0.5391075620887334
846,-1.9700467586517332,-5.369869709014893,-3.5728111267089844,-1.1580166816711426,-5.935309886932373,-1.7028322219848633,-0.5313484931891778,0.10011559469337168,-0.7410598386471692
847,-1.7175359725952148,-4.301028251647949,-7.481330394744874,-1.741115927696228,-4.257188320159912,-3.257364273071289,0.013635555776207288,-0.010245198771908015,-0.8314922732619732
848,-1.0979028940200803,-3.1117191314697266,-4.630286693572998,-1.0975549221038818,-3.1136040687561035,-4.705080986022949,-0.000316992580369043,0.0006055709184421547,0.016024198607249393
849,-1.3381743431091309,-3.309290885925293,-4.753501892089844,-1.3354558944702148,-3.3146512508392334,-5.260251998901367,-0.002033526953346994,0.001618482158624199,0.10129734728014368
850,-0.9189637899398804,-4.987776756286621,-5.250229835510254,-0.9176403284072876,-4.9918975830078125,-5.214690208435059,-0.0014412052640510465,0.0008258439735198402,-0.006792171092894128
851,-1.4668364524841309,-3.470996141433716,-4.422158241271973,-1.4609369039535522,-3.479332685470581,-4.153977394104004,-0.004030063667568224,0.002398893129328185,-0.06256158331491296
852,-0.9562070369720459,-5.0781779289245605,-5.050407409667969,-0.9542263746261597,-5.08817195892334,-5.047813415527344,-0.0020735222107354945,0.0019661005824903677,-0.0005137527179457236
853,-0.947766661643982,-4.313274383544922,-4.873571395874024,-0.94775390625,-4.311598777770996,-4.86689567565918,-1.345846011724503e-05,-0.0003885519853258585,-0.0013707189215985587
854,-1.5133655071258545,-4.994749069213867,-4.201027393341064,-1.5514981746673584,-4.893445014953613,-3.3456244468688965,0.024885045035713226,-0.020490616967789393,-0.22767575600169032
855,-1.5654842853546143,-3.1503968238830566,-6.087553024291992,-1.5614278316497803,-3.154829263687134,-4.1151838302612305,-0.0025945442843308296,0.0014059576841995093,-0.3915626923850268
856,-0.7959731817245483,-4.507644176483153,-5.4603424072265625,-0.7976504564285278,-4.504531383514404,-5.467594146728516,0.0021049829873889822,-0.0006907972601758023,0.001327193021410328
857,-1.7964730262756348,-4.541839599609375,-7.734075546264648,-1.3050249814987183,-4.931540012359619,-1.6056556701660156,-0.31960312935891155,0.08231918687313265,-1.5721037708099312
858,-0.7236108779907225,-4.327927589416504,-5.132697105407715,-0.7258801460266113,-4.319687843322754,-5.113528251647949,0.003131126515819661,-0.0019056695227589228,-0.003741646402514826
859,-0.805322527885437,-3.5060391426086426,-7.254023075103758,-0.8062858581542969,-3.506204605102539,-6.3129706382751465,0.0011954894153404123,4.719245362259447e-05,-0.1389498734928238
860,-1.6584306955337524,-5.441026210784912,-7.807803630828857,-1.20359468460083,-5.78963565826416,-1.8641223907470703,-0.32055914158021015,0.06210167880550594,-1.4323333246744832
861,-1.1687550544738767,-5.9173688888549805,-3.880578994750977,-1.2328124046325684,-5.6482744216918945,-5.500697612762451,0.053358940839602055,-0.04654181923038487,0.34889055492570675
862,-1.4385035037994385,-4.643441200256348,-4.112644195556641,-1.4471421241760254,-4.6176862716674805,-3.889188766479492,0.005987322974995469,-0.0055619566973350385,-0.05586558566543607
863,-1.2211463451385498,-3.6083297729492183,-4.493212699890137,-1.2183167934417725,-3.6138529777526855,-5.02329158782959,-0.0023198161275525615,0.001529511526049967,0.11151744436630523
864,-1.7369048595428467,-4.480584144592285,-3.049083709716797,-1.765662670135498,-4.437436103820801,-2.80837345123291,0.0164213575237919,-0.00967667178596222,-0.08223564966583533
865,-1.8493456840515137,-4.251235008239745,-5.9045987129211435,-1.4356340169906616,-4.425040245056152,-1.2997627258300781,-0.2532253169096007,0.0400698424492421,-1.513549760955127
866,-1.1385798454284668,-5.0309457778930655,-7.475788116455078,-1.1329598426818848,-5.048201084136963,-4.966163158416748,-0.0049481981256887615,0.0034239650116948037,-0.40902200571421593
867,-1.932421922683716,-3.6103234291076656,-4.867931842803955,-1.7692291736602783,-3.600041627883911,-1.173574447631836,-0.08823014180670864,-0.0028519521859202692,-1.4226149989884458
868,-1.7592158317565916,-4.152956008911133,-7.523813247680664,-1.7875018119812012,-4.111111164093018,-3.2190566062927246,0.015950849656484075,-0.010127023791945893,-0.8489847530310528
869,-1.7641866207122803,-5.210261821746825,-5.4679269790649405,-1.2030243873596191,-5.707724094390869,-1.8503680229187012,-0.38285103713693447,0.09119025359761206,-1.0835150139281127
870,-1.8103911876678465,-5.700043678283691,-3.247164726257324,-1.1536030769348145,-6.02241849899292,-1.4933671951293945,-0.45065279291842036,0.05501508499403308,-0.7767487908539642
871,-1.2371246814727783,-4.269775390625,-4.484389305114745,-1.2335273027420044,-4.280920505523682,-4.870305061340332,-0.002912090651363842,0.0026068337233611607,0.08255425367933777
872,-0.7608097791671754,-5.193904399871825,-6.622204303741455,-0.7629401683807373,-5.187456130981445,-6.794977188110352,0.0027962469893641124,-0.0012422783507986576,0.025755399518749122
873,-1.134871244430542,-3.1252658367156982,-4.7138872146606445,-1.1339504718780518,-3.129317045211792,-5.11561918258667,-0.0008116747088792371,0.0012954370064697735,0.08178556577667248
874,-1.582519769668579,-3.154440402984619,-6.244142532348633,-1.5785126686096191,-3.1577775478363037,-4.038322448730469,-0.0025353129293098817,0.0010573605628318057,-0.4358144592062529
875,-1.665130376815796,-3.6227638721466064,-4.616226196289063,-1.6599493026733398,-3.625124931335449,-3.340909957885742,-0.003116363416799054,0.0006515164170910979,-0.32333431830382586
876,-0.795786142349243,-5.328495979309082,-5.303888320922852,-0.7965492010116577,-5.329911231994629,-5.3025312423706055,0.0009584146002984736,0.00026556551383467993,-0.0002558975819414807
877,-1.6367661952972412,-5.930419921875,-5.108320236206056,-1.1677865982055664,-6.05856990814209,-1.503288745880127,-0.3376123023826397,0.021378759841184144,-1.2232154239291884
878,-0.951977491378784,-3.3536000251770015,-6.092533588409424,-0.953106164932251,-3.3530657291412354,-6.084537982940674,0.001184907215788995,-0.00015933283585890722,-0.0013132232279284193
879,-1.725832223892212,-3.724464416503906,-6.249347686767577,-1.7268387079238892,-3.7183289527893066,-3.209181308746338,0.000583017657959798,-0.0016486995674774665,-0.6664612275757675
880,-1.9487291574478147,-3.1827673912048335,-5.043769359588623,-1.8616385459899902,-3.1636083126068115,-1.2996296882629395,-0.045720407357723675,-0.006037819913685128,-1.3560743226548793
881,-1.0089871883392332,-4.0692453384399405,-6.8528313636779785,-1.0079069137573242,-4.0738983154296875,-6.540072441101074,-0.001071225984636001,0.001142796368065703,-0.04671366260809991
882,-1.571684956550598,-4.424355506896973,-4.875012397766112,-1.5863081216812134,-4.381304740905762,-3.5854082107543945,0.009261115705555026,-0.009778053612635732,-0.3072503136895632
883,-0.779178261756897,-4.134529113769531,-6.378074645996094,-0.7810009717941284,-4.124613285064697,-6.414364814758301,0.002336540350338982,-0.0024011775049434564,0.005673705351459484
884,-0.8587833642959594,-4.843770980834961,-3.850584506988525,-0.8580090999603271,-4.852268695831299,-3.8481078147888184,-0.0009019894998919246,0.001752822277011959,-0.0006434059660081477
885,-1.6691460609436035,-3.67244291305542,-5.352428436279297,-1.6657285690307617,-3.6728997230529785,-3.314059257507324,-0.002049548176972767,0.00012438085485678714,-0.4793765714373753
886,-1.5292253494262695,-5.286570072174072,-4.080910205841064,-1.564886450767517,-5.20337438583374,-2.9121084213256836,0.02305196631686841,-0.0158623205478148,-0.3374426909627691
887,-1.985777139663696,-5.760840892791748,-5.310876369476318,-1.1690518856048584,-6.147888660430908,-1.433523178100586,-0.5298172775370894,0.0650252632435549,-1.3096216878703453
888,-1.3525447845458984,-4.718995094299316,-3.5308141708374023,-1.3600919246673584,-4.6840362548828125,-3.9341320991516113,0.005564445522217355,-0.007435687320267159,0.10816181059400887
889,-1.0863447189331055,-5.683532238006592,-7.76115846633911,-1.0861432552337646,-5.65730619430542,-5.589598655700684,-0.00018546818423290505,-0.004625070819658865,-0.3282241221963344
890,-1.3639014959335327,-4.452224254608153,-3.224293708801269,-1.376460313796997,-4.418453216552734,-3.7957077026367188,0.009165874188100739,-0.007614119963414873,0.16315695513027179
891,-0.87600040435791,-5.955424308776856,-7.312626361846925,-0.8769365549087524,-5.925291538238525,-7.386190414428711,0.0010680939036536669,-0.0050725622156486145,0.010009603890203637
892,-1.9163311719894407,-3.0891478061676025,-3.523536205291748,-1.8811534643173218,-3.0931105613708496,-1.9666943550109863,-0.018527376568769054,0.0012819767503653233,-0.5831109481457969
893,-0.9710292816162108,-4.792689323425293,-6.017590522766112,-0.9700311422348022,-4.7978081703186035,-6.194212913513184,-0.0010284476022712607,0.0010674831796235425,0.028928521301290946
894,-0.7032849788665771,-5.738667964935304,-6.2502641677856445,-0.7042346000671387,-5.759498119354248,-6.235761642456055,0.00134935436616328,0.003623217312032885,-0.002323002061937927
895,-0.7046619653701782,-5.989992141723633,-5.67782735824585,-0.7061119079589844,-5.99114465713501,-5.683403968811035,0.0020555287090895315,0.00019238832412648234,0.00098169130660369
896,-0.8866014480590819,-3.469399929046631,-5.619916915893555,-0.8871626853942871,-3.4700090885162354,-5.690154075622559,0.0006328207266679259,0.00017556523030356192,0.012420445940935785
897,-1.6045376062393188,-4.727828502655028,-3.4660511016845703,-1.6389029026031494,-4.657657146453857,-3.1045093536376953,0.02119143688059264,-0.014953443301295274,-0.11016025014345668
898,-1.6877391338348389,-3.279288053512573,-6.728590965270996,-1.6884403228759766,-3.2749524116516113,-4.3755998611450195,0.0004153742774696448,-0.0013230037916395854,-0.43032213397673463
899,-0.8249773979187012,-4.753713607788086,-6.064508438110352,-0.8276666402816772,-4.737030029296875,-6.064800262451172,0.003254475464082873,-0.003515761528086689,4.811887438624316e-05
900,-1.8244820833206177,-4.016273498535156,-4.418120861053467,-1.8453702926635742,-3.9856717586517334,-3.0858306884765625,0.011383801188318561,-0.0076486124527080914,-0.3588935730912855
901,-1.231379151344299,-4.443990230560304,-7.215769290924072,-1.2275066375732422,-4.454323768615723,-4.967581272125244,-0.003149814432388655,0.0023225844135516057,-0.37333575429056487
902,-1.9134409427642824,-4.89238166809082,-6.468851089477539,-1.1723918914794922,-5.653834342956543,-1.9494504928588867,-0.489857148286421,0.1446547261477938,-1.1994509833732998
903,-0.775309681892395,-4.5737104415893555,-4.530173778533936,-0.7774467468261719,-4.557131767272949,-4.52419376373291,0.0027526098022905773,-0.0036313610848720005,-0.0013209129500454755
904,-1.4357988834381104,-5.305587291717528,-7.314940452575684,-1.493161678314209,-5.137264728546143,-4.295074462890625,0.03917439609278625,-0.03223968741406695,-0.5324500015878301
905,-0.7915560007095338,-4.504791736602783,-5.818410396575928,-0.7930058240890503,-4.500064849853516,-5.77454948425293,0.0018299365306016207,-0.0010498528517462146,-0.007566854721041588
906,-0.9464222192764281,-5.684887886047363,-7.470940589904785,-0.9443966150283813,-5.716859340667725,-6.946751594543457,-0.0021425691199937055,0.005608182286625742,-0.07274675302356387
907,-1.9744727611541748,-3.526116847991944,-5.038718700408936,-1.7814345359802246,-3.5117790699005127,-1.0883641242980957,-0.1028824475206601,-0.004074455801576452,-1.5324760581416896
908,-1.3050267696380615,-4.790306091308594,-3.812221050262451,-1.3096580505371094,-4.770929336547852,-4.101215839385986,0.0035425193175440154,-0.004053196144862717,0.07307150382842623
